app	product_id	type	price_usd	reward_qty	reward_unit	duration	notes
QuitSmoking	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
QuitSmoking	hint_pack	consumable	1.99	10	hints		
QuitSmoking	starter_pack	consumable	0.99	bundle	coins+lives+hints		
QuitSmoking	season_pass_monthly	subscription	1.99		subscription	P1M	
RandomName	remove_ads	non_consumable	2.99		ads_off	forever	
RandomNumber	remove_ads	non_consumable	2.99		ads_off	forever	
RandomRecipe	remove_ads	non_consumable	2.99		ads_off	forever	
ReactionTime	remove_ads	non_consumable	2.99		ads_off	forever	
ReactionTime	coins_small	consumable	0.99	100	coins		
ReactionTime	coins_large	consumable	2.99	500	coins		
RecipeConverter	remove_ads	non_consumable	2.99		ads_off	forever	
RecipeConverter	coins_small	consumable	0.99	100	coins		
RecipeConverter	coins_large	consumable	2.99	500	coins		
RecipeConverter	five_lives	consumable	0.99	5	lives		
RecipeConverter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
RecipeConverter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
RecipeConverter	hint_pack	consumable	1.99	10	hints		
RecipeConverter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
RecipeConverter	season_pass_monthly	subscription	1.99		subscription	P1M	
RomanNumeralConverter	remove_ads	non_consumable	2.99		ads_off	forever	
RomanNumeralConverter	coins_small	consumable	0.99	100	coins		
RomanNumeralConverter	coins_large	consumable	2.99	500	coins		
RomanNumeralConverter	five_lives	consumable	0.99	5	lives		
RomanNumeralConverter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
RomanNumeralConverter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
RomanNumeralConverter	hint_pack	consumable	1.99	10	hints		
RomanNumeralConverter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
RomanNumeralConverter	season_pass_monthly	subscription	1.99		subscription	P1M	
SalaryCalculator	remove_ads	non_consumable	2.99		ads_off	forever	
SalaryCalculator	coins_small	consumable	0.99	100	coins		
SalaryCalculator	coins_large	consumable	2.99	500	coins		
SalaryCalculator	five_lives	consumable	0.99	5	lives		
SalaryCalculator	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SalaryCalculator	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SalaryCalculator	hint_pack	consumable	1.99	10	hints		
SalaryCalculator	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SalaryCalculator	season_pass_monthly	subscription	1.99		subscription	P1M	
SatisfyingSlime	remove_ads	non_consumable	2.99		ads_off	forever	
SatisfyingSlime	coins_small	consumable	0.99	100	coins		
SatisfyingSlime	coins_large	consumable	2.99	500	coins		
SavingsGoal	remove_ads	non_consumable	2.99		ads_off	forever	
SavingsGoal	coins_small	consumable	0.99	100	coins		
SavingsGoal	coins_large	consumable	2.99	500	coins		
SavingsGoal	five_lives	consumable	0.99	5	lives		
SavingsGoal	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SavingsGoal	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SavingsGoal	hint_pack	consumable	1.99	10	hints		
SavingsGoal	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SavingsGoal	season_pass_monthly	subscription	1.99		subscription	P1M	
ScienceQuiz	remove_ads	non_consumable	2.99		ads_off	forever	
ScienceQuiz	coins_small	consumable	0.99	100	coins		
ScienceQuiz	coins_large	consumable	2.99	500	coins		
ScienceQuiz	five_lives	consumable	0.99	5	lives		
ScienceQuiz	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ScienceQuiz	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ScienceQuiz	hint_pack	consumable	1.99	10	hints		
ScienceQuiz	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ScienceQuiz	season_pass_monthly	subscription	1.99		subscription	P1M	
ScientificCalc	remove_ads	non_consumable	2.99		ads_off	forever	
ScientificCalc	coins_small	consumable	0.99	100	coins		
ScientificCalc	coins_large	consumable	2.99	500	coins		
ScientificCalc	five_lives	consumable	0.99	5	lives		
ScientificCalc	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ScientificCalc	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ScientificCalc	hint_pack	consumable	1.99	10	hints		
ScientificCalc	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ScientificCalc	season_pass_monthly	subscription	1.99		subscription	P1M	
ScoreTracker	remove_ads	non_consumable	2.99		ads_off	forever	
ScoreTracker	coins_small	consumable	0.99	100	coins		
ScoreTracker	coins_large	consumable	2.99	500	coins		
ScoreTracker	five_lives	consumable	0.99	5	lives		
ScoreTracker	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ScoreTracker	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ScoreTracker	hint_pack	consumable	1.99	10	hints		
ScoreTracker	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ScoreTracker	season_pass_monthly	subscription	1.99		subscription	P1M	
ScrewPuzzle	remove_ads	non_consumable	2.99		ads_off	forever	
ScrewPuzzle	coins_small	consumable	0.99	100	coins		
ScrewPuzzle	coins_large	consumable	2.99	500	coins		
ScrewPuzzle	five_lives	consumable	0.99	5	lives		
ScrewPuzzle	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ScrewPuzzle	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ScrewPuzzle	hint_pack	consumable	1.99	10	hints		
ScrewPuzzle	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ScrewPuzzle	season_pass_monthly	subscription	1.99		subscription	P1M	
ShapesColors	remove_ads	non_consumable	2.99		ads_off	forever	
ShapesColors	coins_small	consumable	0.99	100	coins		
ShapesColors	coins_large	consumable	2.99	500	coins		
ShapesColors	five_lives	consumable	0.99	5	lives		
ShapesColors	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ShapesColors	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ShapesColors	hint_pack	consumable	1.99	10	hints		
ShapesColors	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ShapesColors	season_pass_monthly	subscription	1.99		subscription	P1M	
SleepTracker	remove_ads	non_consumable	2.99		ads_off	forever	
SleepTracker	coins_small	consumable	0.99	100	coins		
SleepTracker	coins_large	consumable	2.99	500	coins		
SleepTracker	five_lives	consumable	0.99	5	lives		
SleepTracker	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SleepTracker	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SleepTracker	hint_pack	consumable	1.99	10	hints		
SleepTracker	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SleepTracker	season_pass_monthly	subscription	1.99		subscription	P1M	
SlidingTiles	remove_ads	non_consumable	2.99		ads_off	forever	
SlidingTiles	coins_small	consumable	0.99	100	coins		
SlidingTiles	coins_large	consumable	2.99	500	coins		
SlidingTiles	five_lives	consumable	0.99	5	lives		
SlidingTiles	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SlidingTiles	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SlidingTiles	hint_pack	consumable	1.99	10	hints		
SlidingTiles	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SlidingTiles	season_pass_monthly	subscription	1.99		subscription	P1M	
SnakeGame	remove_ads	non_consumable	2.99		ads_off	forever	
SnakeGame	coins_small	consumable	0.99	100	coins		
SnakeGame	coins_large	consumable	2.99	500	coins		
SnakeGame	five_lives	consumable	0.99	5	lives		
SnakeGame	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SnakeGame	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SnakeGame	hint_pack	consumable	1.99	10	hints		
SnakeGame	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SnakeGame	season_pass_monthly	subscription	1.99		subscription	P1M	
SobrietyCounter	remove_ads	non_consumable	2.99		ads_off	forever	
SobrietyCounter	coins_small	consumable	0.99	100	coins		
SobrietyCounter	coins_large	consumable	2.99	500	coins		
SobrietyCounter	five_lives	consumable	0.99	5	lives		
SobrietyCounter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SobrietyCounter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SobrietyCounter	hint_pack	consumable	1.99	10	hints		
SobrietyCounter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SobrietyCounter	season_pass_monthly	subscription	1.99		subscription	P1M	
Sokoban	remove_ads	non_consumable	2.99		ads_off	forever	
Sokoban	coins_small	consumable	0.99	100	coins		
Sokoban	coins_large	consumable	2.99	500	coins		
Sokoban	five_lives	consumable	0.99	5	lives		
Sokoban	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
Sokoban	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
Sokoban	hint_pack	consumable	1.99	10	hints		
Sokoban	starter_pack	consumable	0.99	bundle	coins+lives+hints		
Sokoban	season_pass_monthly	subscription	1.99		subscription	P1M	
SolarSystem	remove_ads	non_consumable	2.99		ads_off	forever	
SolarSystem	coins_small	consumable	0.99	100	coins		
SolarSystem	coins_large	consumable	2.99	500	coins		
SolarSystem	five_lives	consumable	0.99	5	lives		
SolarSystem	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SolarSystem	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SolarSystem	hint_pack	consumable	1.99	10	hints		
SolarSystem	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SolarSystem	season_pass_monthly	subscription	1.99		subscription	P1M	
Solitaire	remove_ads	non_consumable	2.99		ads_off	forever	
Solitaire	coins_small	consumable	0.99	100	coins		
Solitaire	coins_large	consumable	2.99	500	coins		
Solitaire	five_lives	consumable	0.99	5	lives		
Solitaire	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
Solitaire	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
Solitaire	hint_pack	consumable	1.99	10	hints		
Solitaire	starter_pack	consumable	0.99	bundle	coins+lives+hints		
Solitaire	season_pass_monthly	subscription	1.99		subscription	P1M	
SoundBoard	remove_ads	non_consumable	2.99		ads_off	forever	
SoundBoard	coins_small	consumable	0.99	100	coins		
SoundBoard	coins_large	consumable	2.99	500	coins		
SoundBoard	five_lives	consumable	0.99	5	lives		
SoundBoard	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SoundBoard	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SoundBoard	hint_pack	consumable	1.99	10	hints		
SoundBoard	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SoundBoard	season_pass_monthly	subscription	1.99		subscription	P1M	
SpellingBee	remove_ads	non_consumable	2.99		ads_off	forever	
SpellingBee	coins_small	consumable	0.99	100	coins		
SpellingBee	coins_large	consumable	2.99	500	coins		
SpellingBee	five_lives	consumable	0.99	5	lives		
SpellingBee	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SpellingBee	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SpellingBee	hint_pack	consumable	1.99	10	hints		
SpellingBee	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SpellingBee	season_pass_monthly	subscription	1.99		subscription	P1M	
SpinBottle	remove_ads	non_consumable	2.99		ads_off	forever	
SpinBottle	coins_small	consumable	0.99	100	coins		
SpinBottle	coins_large	consumable	2.99	500	coins		
SpinBottle	five_lives	consumable	0.99	5	lives		
SpinBottle	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SpinBottle	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SpinBottle	hint_pack	consumable	1.99	10	hints		
SpinBottle	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SpinBottle	season_pass_monthly	subscription	1.99		subscription	P1M	
SportsQuiz	remove_ads	non_consumable	2.99		ads_off	forever	
SportsQuiz	coins_small	consumable	0.99	100	coins		
SportsQuiz	coins_large	consumable	2.99	500	coins		
SportsQuiz	five_lives	consumable	0.99	5	lives		
SportsQuiz	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
SportsQuiz	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
SportsQuiz	hint_pack	consumable	1.99	10	hints		
SportsQuiz	starter_pack	consumable	0.99	bundle	coins+lives+hints		
SportsQuiz	season_pass_monthly	subscription	1.99		subscription	P1M	
StepCounter	remove_ads	non_consumable	2.99		ads_off	forever	
StepCounter	coins_small	consumable	0.99	100	coins		
StepCounter	coins_large	consumable	2.99	500	coins		
StepCounter	five_lives	consumable	0.99	5	lives		
StepCounter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
StepCounter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
StepCounter	hint_pack	consumable	1.99	10	hints		
StepCounter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
StepCounter	season_pass_monthly	subscription	1.99		subscription	P1M	
StopwatchTimer	remove_ads	non_consumable	2.99		ads_off	forever	
StopwatchTimer	coins_small	consumable	0.99	100	coins		
StopwatchTimer	coins_large	consumable	2.99	500	coins		
StroopTest	remove_ads	non_consumable	2.99		ads_off	forever	
Sudoku	remove_ads	non_consumable	2.99		ads_off	forever	
Sudoku	coins_small	consumable	0.99	100	coins		
Sudoku	coins_large	consumable	2.99	500	coins		
Sudoku	five_lives	consumable	0.99	5	lives		
Sudoku	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
Sudoku	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
Sudoku	hint_pack	consumable	1.99	10	hints		
Sudoku	starter_pack	consumable	0.99	bundle	coins+lives+hints		
Sudoku	season_pass_monthly	subscription	1.99		subscription	P1M	
Sumplete	remove_ads	non_consumable	2.99		ads_off	forever	
Sumplete	coins_small	consumable	0.99	100	coins		
Sumplete	coins_large	consumable	2.99	500	coins		
Sumplete	five_lives	consumable	0.99	5	lives		
Sumplete	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
Sumplete	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
Sumplete	hint_pack	consumable	1.99	10	hints		
Sumplete	starter_pack	consumable	0.99	bundle	coins+lives+hints		
Sumplete	season_pass_monthly	subscription	1.99		subscription	P1M	
TallyCounter	remove_ads	non_consumable	2.99		ads_off	forever	
TallyCounter	coins_small	consumable	0.99	100	coins		
TallyCounter	coins_large	consumable	2.99	500	coins		
TapColor	remove_ads	non_consumable	2.99		ads_off	forever	
TapColor	coins_small	consumable	0.99	100	coins		
TapColor	coins_large	consumable	2.99	500	coins		
TapColor	five_lives	consumable	0.99	5	lives		
TapColor	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TapColor	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TapColor	hint_pack	consumable	1.99	10	hints		
TapColor	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TapColor	season_pass_monthly	subscription	1.99		subscription	P1M	
TetrisGame	remove_ads	non_consumable	2.99		ads_off	forever	
TetrisGame	coins_small	consumable	0.99	100	coins		
TetrisGame	coins_large	consumable	2.99	500	coins		
TetrisGame	five_lives	consumable	0.99	5	lives		
TetrisGame	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TetrisGame	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TetrisGame	hint_pack	consumable	1.99	10	hints		
TetrisGame	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TetrisGame	season_pass_monthly	subscription	1.99		subscription	P1M	
TextCase	remove_ads	non_consumable	2.99		ads_off	forever	
TextCase	coins_small	consumable	0.99	100	coins		
TextCase	coins_large	consumable	2.99	500	coins		
TextCase	five_lives	consumable	0.99	5	lives		
TextCase	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TextCase	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TextCase	hint_pack	consumable	1.99	10	hints		
TextCase	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TextCase	season_pass_monthly	subscription	1.99		subscription	P1M	
ThisOrThat	remove_ads	non_consumable	2.99		ads_off	forever	
ThisOrThat	coins_small	consumable	0.99	100	coins		
ThisOrThat	coins_large	consumable	2.99	500	coins		
ThisOrThat	five_lives	consumable	0.99	5	lives		
ThisOrThat	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
ThisOrThat	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
ThisOrThat	hint_pack	consumable	1.99	10	hints		
ThisOrThat	starter_pack	consumable	0.99	bundle	coins+lives+hints		
ThisOrThat	season_pass_monthly	subscription	1.99		subscription	P1M	
TimesTable	remove_ads	non_consumable	2.99		ads_off	forever	
TimesTable	coins_small	consumable	0.99	100	coins		
TimesTable	coins_large	consumable	2.99	500	coins		
TimesTable	five_lives	consumable	0.99	5	lives		
TimesTable	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TimesTable	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TimesTable	hint_pack	consumable	1.99	10	hints		
TimesTable	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TimesTable	season_pass_monthly	subscription	1.99		subscription	P1M	
TimezoneConverter	remove_ads	non_consumable	2.99		ads_off	forever	
TimezoneConverter	coins_small	consumable	0.99	100	coins		
TimezoneConverter	coins_large	consumable	2.99	500	coins		
TimezoneConverter	five_lives	consumable	0.99	5	lives		
TimezoneConverter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TimezoneConverter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TimezoneConverter	hint_pack	consumable	1.99	10	hints		
TimezoneConverter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TimezoneConverter	season_pass_monthly	subscription	1.99		subscription	P1M	
TipCalculator	remove_ads	non_consumable	2.99		ads_off	forever	
TipCalculator	coins_small	consumable	0.99	100	coins		
TipCalculator	coins_large	consumable	2.99	500	coins		
TipCalculator	five_lives	consumable	0.99	5	lives		
TipCalculator	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TipCalculator	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TipCalculator	hint_pack	consumable	1.99	10	hints		
TipCalculator	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TipCalculator	season_pass_monthly	subscription	1.99		subscription	P1M	
TrueOrFalse	remove_ads	non_consumable	2.99		ads_off	forever	
TrueOrFalse	coins_small	consumable	0.99	100	coins		
TrueOrFalse	coins_large	consumable	2.99	500	coins		
TrueOrFalse	five_lives	consumable	0.99	5	lives		
TrueOrFalse	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TrueOrFalse	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TrueOrFalse	hint_pack	consumable	1.99	10	hints		
TrueOrFalse	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TrueOrFalse	season_pass_monthly	subscription	1.99		subscription	P1M	
TruthOrDare	remove_ads	non_consumable	2.99		ads_off	forever	
TruthOrDare	coins_small	consumable	0.99	100	coins		
TruthOrDare	coins_large	consumable	2.99	500	coins		
TruthOrDare	five_lives	consumable	0.99	5	lives		
TruthOrDare	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TruthOrDare	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TruthOrDare	hint_pack	consumable	1.99	10	hints		
TruthOrDare	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TruthOrDare	season_pass_monthly	subscription	1.99		subscription	P1M	
TwentyQuestions	remove_ads	non_consumable	2.99		ads_off	forever	
TwoTruthsOneLie	remove_ads	non_consumable	2.99		ads_off	forever	
TwoTruthsOneLie	coins_small	consumable	0.99	100	coins		
TwoTruthsOneLie	coins_large	consumable	2.99	500	coins		
TwoTruthsOneLie	five_lives	consumable	0.99	5	lives		
TwoTruthsOneLie	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
TwoTruthsOneLie	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
TwoTruthsOneLie	hint_pack	consumable	1.99	10	hints		
TwoTruthsOneLie	starter_pack	consumable	0.99	bundle	coins+lives+hints		
TwoTruthsOneLie	season_pass_monthly	subscription	1.99		subscription	P1M	
UnblockPuzzle	remove_ads	non_consumable	2.99		ads_off	forever	
UnblockPuzzle	coins_small	consumable	0.99	100	coins		
UnblockPuzzle	coins_large	consumable	2.99	500	coins		
UnblockPuzzle	five_lives	consumable	0.99	5	lives		
UnblockPuzzle	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
UnblockPuzzle	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
UnblockPuzzle	hint_pack	consumable	1.99	10	hints		
UnblockPuzzle	starter_pack	consumable	0.99	bundle	coins+lives+hints		
UnblockPuzzle	season_pass_monthly	subscription	1.99		subscription	P1M	
UnitConverter	remove_ads	non_consumable	2.99		ads_off	forever	
UnitConverter	coins_small	consumable	0.99	100	coins		
UnitConverter	coins_large	consumable	2.99	500	coins		
UnitConverter	five_lives	consumable	0.99	5	lives		
UnitConverter	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
UnitConverter	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
UnitConverter	hint_pack	consumable	1.99	10	hints		
UnitConverter	starter_pack	consumable	0.99	bundle	coins+lives+hints		
UnitConverter	season_pass_monthly	subscription	1.99		subscription	P1M	
VATCalculator	remove_ads	non_consumable	2.99		ads_off	forever	
VATCalculator	coins_small	consumable	0.99	100	coins		
VATCalculator	coins_large	consumable	2.99	500	coins		
VATCalculator	five_lives	consumable	0.99	5	lives		
VATCalculator	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
VATCalculator	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
VATCalculator	hint_pack	consumable	1.99	10	hints		
VATCalculator	starter_pack	consumable	0.99	bundle	coins+lives+hints		
VATCalculator	season_pass_monthly	subscription	1.99		subscription	P1M	
WaterReminder	remove_ads	non_consumable	2.99		ads_off	forever	
WaterReminder	coins_small	consumable	0.99	100	coins		
WaterReminder	coins_large	consumable	2.99	500	coins		
WaterReminder	five_lives	consumable	0.99	5	lives		
WaterReminder	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WaterReminder	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WaterReminder	hint_pack	consumable	1.99	10	hints		
WaterReminder	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WaterReminder	season_pass_monthly	subscription	1.99		subscription	P1M	
WaterSortPuzzle	remove_ads	non_consumable	2.99		ads_off	forever	
WaterSortPuzzle	coins_small	consumable	0.99	100	coins		
WaterSortPuzzle	coins_large	consumable	2.99	500	coins		
WaterSortPuzzle	five_lives	consumable	0.99	5	lives		
WaterSortPuzzle	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WaterSortPuzzle	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WaterSortPuzzle	unlimited_undos	non_consumable	3.99	inf	undos	forever	
WaterSortPuzzle	hint_pack	consumable	1.99	10	hints		
WaterSortPuzzle	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WaterSortPuzzle	season_pass_monthly	subscription	1.99		subscription	P1M	
WhackaMole	remove_ads	non_consumable	2.99		ads_off	forever	
WhackaMole	coins_small	consumable	0.99	100	coins		
WhackaMole	coins_large	consumable	2.99	500	coins		
WhackaMole	five_lives	consumable	0.99	5	lives		
WhackaMole	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WhackaMole	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WhackaMole	hint_pack	consumable	1.99	10	hints		
WhackaMole	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WhackaMole	season_pass_monthly	subscription	1.99		subscription	P1M	
WhiteNoise	remove_ads	non_consumable	2.99		ads_off	forever	
WhiteNoise	coins_small	consumable	0.99	100	coins		
WhiteNoise	coins_large	consumable	2.99	500	coins		
WhiteNoise	five_lives	consumable	0.99	5	lives		
WhiteNoise	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WhiteNoise	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WhiteNoise	hint_pack	consumable	1.99	10	hints		
WhiteNoise	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WhiteNoise	season_pass_monthly	subscription	1.99		subscription	P1M	
WordConnect	remove_ads	non_consumable	2.99		ads_off	forever	
WordConnect	coins_small	consumable	0.99	100	coins		
WordConnect	coins_large	consumable	2.99	500	coins		
WordConnect	five_lives	consumable	0.99	5	lives		
WordConnect	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WordConnect	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WordConnect	hint_pack	consumable	1.99	10	hints		
WordConnect	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WordConnect	season_pass_monthly	subscription	1.99		subscription	P1M	
WordLadder	remove_ads	non_consumable	2.99		ads_off	forever	
WordLadder	coins_small	consumable	0.99	100	coins		
WordLadder	coins_large	consumable	2.99	500	coins		
WordLadder	five_lives	consumable	0.99	5	lives		
WordLadder	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WordLadder	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WordLadder	hint_pack	consumable	1.99	10	hints		
WordLadder	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WordLadder	season_pass_monthly	subscription	1.99		subscription	P1M	
WordScramble	remove_ads	non_consumable	2.99		ads_off	forever	
WordSearch	remove_ads	non_consumable	2.99		ads_off	forever	
WordleClone	remove_ads	non_consumable	2.99		ads_off	forever	
WordleClone	coins_small	consumable	0.99	100	coins		
WordleClone	coins_large	consumable	2.99	500	coins		
WordleClone	five_lives	consumable	0.99	5	lives		
WordleClone	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WordleClone	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WordleClone	hint_pack	consumable	1.99	10	hints		
WordleClone	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WordleClone	season_pass_monthly	subscription	1.99		subscription	P1M	
WorkoutLog	remove_ads	non_consumable	2.99		ads_off	forever	
WorkoutLog	coins_small	consumable	0.99	100	coins		
WorkoutLog	coins_large	consumable	2.99	500	coins		
WorkoutLog	five_lives	consumable	0.99	5	lives		
WorkoutLog	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WorkoutLog	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WorkoutLog	hint_pack	consumable	1.99	10	hints		
WorkoutLog	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WorkoutLog	season_pass_monthly	subscription	1.99		subscription	P1M	
WorldClock	remove_ads	non_consumable	2.99		ads_off	forever	
WorldClock	coins_small	consumable	0.99	100	coins		
WorldClock	coins_large	consumable	2.99	500	coins		
WouldYouRather	remove_ads	non_consumable	2.99		ads_off	forever	
WouldYouRather	coins_small	consumable	0.99	100	coins		
WouldYouRather	coins_large	consumable	2.99	500	coins		
WouldYouRather	five_lives	consumable	0.99	5	lives		
WouldYouRather	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
WouldYouRather	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
WouldYouRather	hint_pack	consumable	1.99	10	hints		
WouldYouRather	starter_pack	consumable	0.99	bundle	coins+lives+hints		
WouldYouRather	season_pass_monthly	subscription	1.99		subscription	P1M	
YarnSort	remove_ads	non_consumable	2.99		ads_off	forever	
YarnSort	coins_small	consumable	0.99	100	coins		
YarnSort	coins_large	consumable	2.99	500	coins		
YarnSort	five_lives	consumable	0.99	5	lives		
YarnSort	unlimited_lives_1h	consumable	0.99	inf	lives	1h	
YarnSort	unlimited_lives_forever	non_consumable	4.99	inf	lives	forever	
YarnSort	hint_pack	consumable	1.99	10	hints		
YarnSort	starter_pack	consumable	0.99	bundle	coins+lives+hints		
YarnSort	season_pass_monthly	subscription	1.99		subscription	P1M	
ZenGarden	remove_ads	non_consumable	2.99		ads_off	forever	
ZenGarden	coins_small	consumable	0.99	100	coins		
